result
Id,Term,Crn,Subj,Number,Section,Footnote,Title,Credit,CreditMax,Res,Fy,HasPerm,HasGuide,Meetings/0/Location,Meetings/0/U,Meetings/0/M,Meetings/0/T,Meetings/0/W,Meetings/0/R,Meetings/0/F,Meetings/0/S,Meetings/0/Start,Meetings/0/End,Meetings/0/Credit,Meetings/1/Location,Meetings/1/U,Meetings/1/M,Meetings/1/T,Meetings/1/W,Meetings/1/R,Meetings/1/F,Meetings/1/S,Meetings/1/Start,Meetings/1/End,Meetings/1/Credit,Instructors/0/Display,Reqs/0/Code,Reqs/0/Desc,Reqs/0/Fy,Reqs/0/Uc,DeptCodes/0,Reqs/1/Code,Reqs/1/Desc,Reqs/1/Fy,Reqs/1/Uc,Reqs/2/Code,Reqs/2/Desc,Reqs/2/Fy,Reqs/2/Uc,Reqs/3/Code,Reqs/3/Desc,Reqs/3/Fy,Reqs/3/Uc,Instructors/1/Display,DeptCodes/1,Reqs/4/Code,Reqs/4/Desc,Reqs/4/Fy,Reqs/4/Uc,Instructors/2/Display,Instructors/3/Display,Instructors/4/Display,Reqs/5/Code,Reqs/5/Desc,Reqs/5/Fy,Reqs/5/Uc,DeptCodes/2,DeptCodes/3,Instructors/5/Display,Instructors/6/Display
202505-56706,202505,56706,ARTD,301,1,,Culminating Exp. Sculpture,1,,,N,Y,Y,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Meiser, Joseph D.",ARHC,Arts and Humanities,Y,Y,ARTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56707,202505,56707,ECON,215,1,,Economics of Education,1,,,N,N,Y,ACWS 214,N,N,Y,N,Y,N,N,1300,1420,1,,,,,,,,,,,,"Smart, Shanike J.",SLSC,Social Science,Y,Y,ECON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56708,202505,56708,ECON,215,2,,Economics of Education,1,,,N,N,N,ACWS 214,N,N,Y,N,Y,N,N,1500,1620,1,,,,,,,,,,,,"Smart, Shanike J.",SLSC,Social Science,Y,Y,ECON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56709,202505,56709,GEOG,239,1,,Pop Music ID & Politics Place,1,,,N,N,N,ACWS 115,N,N,N,Y,N,N,N,1900,2150,1,,,,,,,,,,,,"Mulligan, Adrian N.",GBCC,Global Connections,Y,Y,GEOG,RPI,"Race, Power and Inequality",Y,Y,SLSC,Social Science,Y,Y,SSLG,Social Science Learning Goals,Y,Y,,,,,,,,,,,,,,,,,
202505-56710,202505,56710,CEEG,493,2,,CEEG Design II,0.5,,,N,N,N,DANA 317,N,N,Y,N,N,N,N,1500,1550,0,DANA 113,N,Y,N,N,N,N,N,1900,2150,0,"Favero, Alomir H.",W2,Writing Level 2,Y,Y,CEEG,,,,,,,,,,,,,"Salyards, Kelly A.",,,,,,,,,,,,,,,,
202505-56711,202505,56711,CEEG,493,3,,CEEG Design II,0.5,,,N,N,N,DANA 317,N,N,Y,N,N,N,N,1300,1350,0,DANA 113,N,Y,N,N,N,N,N,1900,2150,0,"Higgins, Matthew J.",W2,Writing Level 2,Y,Y,CEEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56712,202505,56712,CEEG,493,4,,CEEG Design II,0.5,,,N,N,N,BRKI 375,N,N,N,N,Y,N,N,1500,1550,0,DANA 113,N,Y,N,N,N,N,N,1900,2150,0,"Higgins, Matthew J.",W2,Writing Level 2,Y,Y,CEEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56713,202505,56713,CEEG,493,5,,CEEG Design II,0.5,,,N,N,N,DANA 315,N,N,Y,N,N,N,N,1500,1550,0,DANA 113,N,Y,N,N,N,N,N,1900,2150,0,"Newlin, Jessica T.",W2,Writing Level 2,Y,Y,CEEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56714,202505,56714,CEEG,493,6,,CEEG Design II,0.5,,,N,N,N,DANA 317,N,N,N,N,Y,N,N,1500,1550,0,DANA 113,N,Y,N,N,N,N,N,1900,2150,0,"Newlin, Jessica T.",W2,Writing Level 2,Y,Y,CEEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56715,202505,56715,CHEM,327,1,,Materials Chemistry,1,,,N,N,Y,RCHM 101,N,Y,N,Y,N,N,N,1500,1620,1,,,,,,,,,,,,"Smith, Brian J.",NSMC,Natural Science and Mathematics,Y,Y,CHEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56716,202505,56716,CHEM,627,1,,Materials Chemistry,1,,,N,Y,Y,RCHM 101,N,Y,N,Y,N,N,N,1500,1620,1,,,,,,,,,,,,"Smith, Brian J.",,,,,CHEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56720,202505,56720,CHEM,131,1,Students must choose a lab section.,What's That Smell?,1,,,N,N,N,RCHM 101,N,Y,N,Y,N,Y,N,900,950,1,,,,,,,,,,,,"Collins, Douglas B.",LBSC,Lab Science,Y,Y,CHEM,NSMC,Natural Science and Mathematics,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56721,202505,56721,CHEM,131L,60,,Lab: What's That Smell?,0,,,N,N,N,RCHM 226,N,N,N,Y,N,N,N,1400,1650,0,,,,,,,,,,,,"Collins, Douglas B.",NSMC,Natural Science and Mathematics,Y,Y,CHEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56722,202505,56722,CHEM,131L,61,,Lab: What's That Smell?,0,,,N,N,N,RCHM 226,N,N,N,N,Y,N,N,830,1120,0,,,,,,,,,,,,"Collins, Douglas B.",NSMC,Natural Science and Mathematics,Y,Y,CHEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56723,202505,56723,CHEM,131L,62,,Lab: What's That Smell?,0,,,N,N,N,RCHM 226,N,N,N,N,N,Y,N,1300,1550,0,,,,,,,,,,,,"Collins, Douglas B.",NSMC,Natural Science and Mathematics,Y,Y,CHEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56724,202505,56724,CHEM,351R,41,,Recitation-Biochemistry I,0,,,N,N,N,BIOL 324,N,N,Y,N,N,N,N,1000,1050,0,,,,,,,,,,,,"Switzer, Rebecca L.",NSMC,Natural Science and Mathematics,Y,Y,CHEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56725,202505,56725,CHEM,651R,41,,Recitation-Biochemistry I,0,,,N,N,N,BIOL 324,N,N,Y,N,N,N,N,1000,1050,0,,,,,,,,,,,,"Switzer, Rebecca L.",,,,,CHEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56726,202505,56726,UNIV,200,15,,Latin American Art & Politics,1,,Closed,N,N,Y,HOLM 202,N,Y,N,N,N,N,N,1900,2150,1,,,,,,,,,,,,"Lopez, Eddy A.",CCIP,Integrated Perspectives,Y,Y,UNIV,,,,,,,,,,,,,"Blanco, Fernando A.",,,,,,,,,,,,,,,,
202505-56727,202505,56727,BMEG,205L,61,,Lab-Bioinstrumentation I,0,,,N,N,N,ACET 234,N,N,N,N,Y,N,N,1500,1650,0,,,,,,,,,,,,"Malaga, Karlo A.",,,,,BMEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56728,202505,56728,BMEG,425,1,,"Patients, Diseases, & Devices",1,,,N,Y,N,ACET 227,N,N,N,N,Y,N,N,1300,1350,0,ACET 227,N,N,Y,N,N,N,N,1300,1450,1,"Cavanagh, Dan P.",,,,,BMEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56729,202505,56729,BMEG,425R,40,,"Patients, Diseases, & Devices",0,,,N,Y,N,ACET 227,N,N,N,N,Y,N,N,1400,1450,0,,,,,,,,,,,,"Cavanagh, Dan P.",,,,,BMEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56730,202505,56730,BMEG,431,1,Students must also enroll in BMEG 431R-40. Crosslisted with MECH 478.,Biomimetic Materials,1,,,N,N,N,ACET 120,N,Y,N,Y,N,Y,N,900,950,1,,,,,,,,,,,,"Ebenstein, Donna M.",,,,,BMEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56731,202505,56731,BMEG,431R,40,,Recitation-Biomimetic Material,0,,,N,N,N,,N,N,N,N,N,N,N,,,0,,,,,,,,,,,,"Ebenstein, Donna M.",,,,,BMEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56732,202505,56732,CSCI,345,1,,Computers and Society,1,,,N,N,N,DANA 137,N,Y,N,Y,N,Y,N,900,950,1,,,,,,,,,,,,"Mitsch, Chris R.",NSMC,Natural Science and Mathematics,Y,Y,CSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56733,202505,56733,CSCI,345,2,,Computers and Society,1,,,N,N,N,DANA 137,N,Y,N,Y,N,Y,N,1400,1450,1,,,,,,,,,,,,"Mitsch, Chris R.",NSMC,Natural Science and Mathematics,Y,Y,CSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56735,202505,56735,CSCI,379,1,Prerequisites: CSCI 204 or equivalent. Recommended: MATH 245,Interactive Computer Graphics,1,1,,N,N,Y,DANA 305,N,Y,N,Y,N,Y,N,1100,1150,1,,,,,,,,,,,,"Lee, SingChun",NSMC,Natural Science and Mathematics,Y,Y,CSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56738,202505,56738,BIOL,201,1,"This course is for first year BIOL, ANBE, CBBC, and NEUR majors.",Biology Inquiry & Observation,1,,,N,N,N,BIOL 104,N,N,Y,N,Y,N,N,1000,1120,1,,,,,,,,,,,,"Capaldi, Elizabeth A.",NSMC,Natural Science and Mathematics,Y,Y,BIOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56739,202505,56739,BIOL,201,2,"This course is for first year BIOL, ANBE, CBBC, and NEUR majors.",Biology Inquiry & Observation,1,,,N,N,N,BIOL 322,N,Y,N,Y,N,Y,N,900,950,1,,,,,,,,,,,,"Martine, Chris T.",NSMC,Natural Science and Mathematics,Y,Y,BIOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56740,202505,56740,BIOL,328,1,Must register for BIOL 328P-40. Crosslisted with ANBE 328.,Endocrinology,1,,,N,Y,N,BIOL 324,N,Y,N,Y,N,N,N,1330,1450,1,,,,,,,,,,,,"Benowitz-Fredericks, Morgan",NSMC,Natural Science and Mathematics,Y,Y,BIOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56741,202505,56741,BIOL,357,1,Crosslisted with ANBE 357,Ornithology,1,,,N,Y,N,BIOL 318,N,N,N,Y,N,N,N,800,1150,1,COLE 120,N,Y,N,N,N,Y,N,830,950,0,"Heintzelman, Matthew B.",NSMC,Natural Science and Mathematics,Y,Y,BIOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56742,202505,56742,BIOL,313,1,Crosslisted with ANBE 313.,Mammalogy,1,,,N,Y,N,BIOL 104,N,N,Y,N,Y,N,N,830,950,1,BIOL 318,N,N,Y,N,Y,N,N,1000,1120,0,"Reeder, DeeAnn M.",NSMC,Natural Science and Mathematics,Y,Y,BIOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56743,202505,56743,BIOL,201,3,"This course is for first year BIOL, ANBE, CBBC, and NEUR majors.",Biology Inquiry & Observation,1,,,N,N,N,BIOL 102,N,N,Y,N,Y,N,N,1000,1120,1,,,,,,,,,,,,"Hariharan, Janani",NSMC,Natural Science and Mathematics,Y,Y,BIOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56744,202505,56744,BIOL,201,4,"This course is for first year BIOL, ANBE, CBBC, and NEUR majors.",Biology Inquiry & Observation,1,,,N,N,N,BIOL 104,N,N,Y,N,Y,N,N,1300,1420,1,,,,,,,,,,,,"Reeder, DeeAnn M.",NSMC,Natural Science and Mathematics,Y,Y,BIOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56747,202505,56747,BIOL,320,1,,Astrobiology,1,,,N,Y,N,BIOL 104,N,Y,N,Y,N,N,N,1500,1620,1,,,,,,,,,,,,"Campbell, Terry G.",NSMC,Natural Science and Mathematics,Y,Y,BIOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56748,202505,56748,ECON,101,8,,Economic Principles/Problems,1,,,Y,N,N,DANA 137,N,N,Y,N,Y,N,N,1500,1620,1,VAUG 100,N,N,N,Y,N,N,N,1900,2150,0,"Lefebvre, Stephan G.",FRST,First year course,N,Y,ECON,SLSC,Social Science,Y,Y,SSLG,Social Science Learning Goals,Y,Y,,,,,,,,,,,,,,,,,,,,,
202505-56749,202505,56749,ECON,202,5,,Intermediate Microeconomics,1,,,N,N,N,COLE 119,N,N,Y,N,Y,N,N,830,950,1,,,,,,,,,,,,"Sharma Paudel, Nawaraj",CCQR,Quantitative Reasoning,Y,Y,ECON,SLSC,Social Science,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56750,202505,56750,ARTH,319,2,,Independent Study-Art History,0.25,1,,N,Y,Y,,N,N,N,N,N,N,N,,,0,,,,,,,,,,,,"Boxer, Carly B.",ARHC,Arts and Humanities,Y,Y,ARTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56751,202505,56751,ARTH,319,3,,Independent Study-Art History,0.25,1,,N,Y,Y,,N,N,N,N,N,N,N,,,0,,,,,,,,,,,,"Wargula, Carolyn J.",ARHC,Arts and Humanities,Y,Y,ARTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56752,202505,56752,ARTH,208,1,,Surrealism to the Present,1,,,Y,N,Y,HOLM 202,N,Y,N,Y,N,N,N,830,950,1,,,,,,,,,,,,"Rothman, Roger I.",AHLG,Arts and Humanities Learning Goals,Y,Y,ARTH,ARHC,Arts and Humanities,Y,Y,FRST,First year course,N,Y,GBCC,Global Connections,Y,Y,,,,,,,,,,,,,,,,,
202505-56753,202505,56753,ARTH,101,2,,World Art I,1,,Closed,Y,N,Y,HOLM 202,N,N,Y,N,Y,N,N,830,950,1,,,,,,,,,,,,"Boxer, Carly B.",AHLG,Arts and Humanities Learning Goals,Y,Y,ARTH,ARHC,Arts and Humanities,Y,Y,FRST,First year course,N,Y,GBCC,Global Connections,Y,Y,,,,,,,,,,,,,,,,,
202505-56754,202505,56754,GEOL,108,1,"Not open to students who have taken GEOL 117, GEOL 203, GEOL 250.",When Rocks Attack,1,,,Y,N,N,OLRY 103,N,N,Y,N,Y,N,N,830,950,1,,,,,,,,,,,,"Jacob, Rob W.",EVCN,Environmental Connections,Y,Y,GEOL,FRST,First year course,N,Y,NMLG,Natural Science and Mathematics Learning Goals,Y,Y,NSMC,Natural Science and Mathematics,Y,Y,,,,,,,,,,,,,,,,,
202505-56755,202505,56755,UNIV,200,9,,"Art, Ecocide, Climate Politics",1,,Closed,N,N,Y,ACET 115,N,Y,N,Y,N,N,N,1330,1450,1,,,,,,,,,,,,"Rojas, David M.",CCIP,Integrated Perspectives,Y,Y,ARTH,,,,,,,,,,,,,"Rothman, Roger I.",LAMS,,,,,,,,,,,,UNIV,,,
202505-56756,202505,56756,GEOL,108,2,"Not open to students who have taken GEOL 117, GEOL 203, GEOL 250.",When Rocks Attack,1,,,Y,N,N,OLRY 232,N,N,Y,N,Y,N,N,1500,1620,1,,,,,,,,,,,,"Jacob, Rob W.",EVCN,Environmental Connections,Y,Y,GEOL,FRST,First year course,N,Y,NMLG,Natural Science and Mathematics Learning Goals,Y,Y,NSMC,Natural Science and Mathematics,Y,Y,,,,,,,,,,,,,,,,,
202505-56757,202505,56757,GEOL,117,1,"Preference given to first-years and sophomores. Not open to geology majors, except by permission of instructor, or students who have taken GEOL 108 or GEOL 316.",Environmental Geohazards,1,,Closed,Y,N,N,OLRY 232,N,N,Y,N,Y,N,N,1300,1420,1,,,,,,,,,,,,"Chamberlin, Ellen P.",EVCN,Environmental Connections,Y,Y,GEOL,FRST,First year course,N,Y,NSMC,Natural Science and Mathematics,Y,Y,,,,,,,,,,,,,,,,,,,,,
202505-56758,202505,56758,ARTH,222,1,Crosslisted with PHIL 212.,Philosophy of Art,1,,,N,N,Y,COLE 251,N,N,Y,N,Y,N,N,1300,1420,1,,,,,,,,,,,,"Lintott, Sheila M.",ARHC,Arts and Humanities,Y,Y,ARTH,RPI,"Race, Power and Inequality",Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56759,202505,56759,EDUC,362,1,,Quantitative Research Methods,1,,,N,N,N,BERT 012,N,N,Y,N,Y,N,N,1000,1120,1,,,,,,,,,,,,"Lockard, Allison J.",CCQR,Quantitative Reasoning,Y,Y,EDUC,SLSC,Social Science,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56760,202505,56760,GEOL,203,3,Not open to students who have taken GEOL 250.  Open to students who have taken GEOL 108 only by permission of instructor.  Preference given to first-years and sophomores.  Other must waitlist.<br>Must also register for either GEOL 203L 62.,Physical/Environmental Geology,1,,Closed,Y,N,N,OLRY 232,N,Y,N,Y,N,N,N,830,950,1,,,,,,,,,,,,"Herman, Ellen K.",EVCN,Environmental Connections,Y,Y,GEOL,FRST,First year course,N,Y,LBSC,Lab Science,Y,Y,NMLG,Natural Science and Mathematics Learning Goals,Y,Y,,,NSMC,Natural Science and Mathematics,Y,Y,,,,,,,,,,,
202505-56761,202505,56761,GEOL,203L,62,,Lab:Physical/Environ. GEOL,0,,Closed,N,N,N,OLRY 214,N,Y,N,N,N,N,N,1300,1650,0,,,,,,,,,,,,"Herman, Ellen K.",NSMC,Natural Science and Mathematics,Y,Y,GEOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56762,202505,56762,RELI,100,4,,"Buddhism, Hinduism, Taoism",1,,Closed,Y,N,Y,COLE 120,N,Y,N,Y,N,Y,N,1100,1150,1,,,,,,,,,,,,"McLain, Karline M.",AHLG,Arts and Humanities Learning Goals,Y,Y,RELI,ARHC,Arts and Humanities,Y,Y,FRST,First year course,N,Y,GBCC,Global Connections,Y,Y,,,,,,,,,,,,,,,,,
202505-56763,202505,56763,ARTD,250,1,,Sculpture II,1,,,N,Y,Y,BARN ,N,N,Y,N,Y,N,N,1300,1450,1,,,,,,,,,,,,"Meiser, Joseph D.",AHLG,Arts and Humanities Learning Goals,Y,Y,ARTD,ARHC,Arts and Humanities,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56764,202505,56764,GEOL,317,1,"Prerequisite is GEOL 203 or GEOL 204 or BIOL 203 or BIOL 204, or permission of the instructor. Must also register for GEOL 317L.",Paleontology,1,,,N,N,N,OLRY 103,N,N,Y,N,N,N,N,1300,1550,1,,,,,,,,,,,,"Trop, Jeffrey M.",NSMC,Natural Science and Mathematics,Y,Y,GEOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56765,202505,56765,GEOL,317L,60,,Lab for Paleontology,0,,,N,N,N,OLRY 103,N,N,N,N,Y,N,N,1300,1550,0,,,,,,,,,,,,"Trop, Jeffrey M.",NSMC,Natural Science and Mathematics,Y,Y,GEOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56767,202505,56767,ARTD,348,1,,Sculpture III,1,,,N,Y,Y,BARN ,N,N,Y,N,Y,N,N,1300,1450,1,,,,,,,,,,,,"Meiser, Joseph D.",AHLG,Arts and Humanities Learning Goals,Y,Y,ARTD,ARHC,Arts and Humanities,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56769,202505,56769,ARTD,231,1,,Drawing II,1,,,N,Y,Y,HOLM 345,N,Y,N,Y,N,N,N,1300,1450,1,,,,,,,,,,,,"Frey, Jonathan C.",AHLG,Arts and Humanities Learning Goals,Y,Y,ARTD,ARHC,Arts and Humanities,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56770,202505,56770,CLAS,338,1,,Women in Ancient Rome,1,,,N,Y,Y,COLE 117,N,Y,N,Y,N,N,N,1500,1620,1,,,,,,,,,,,,"Tardio, Katie",ARHC,Arts and Humanities,Y,Y,CLAS,W2,Writing Level 2,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56771,202505,56771,EDUC,290,1,,Gender Issues in Education,1,,,N,N,N,ACET 114,N,Y,N,Y,N,N,N,1200,1320,1,,,,,,,,,,,,"MacKenzie-Dawson, Sarah K.",DUSC,Diversity in the U.S.,Y,Y,EDUC,SLSC,Social Science,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56772,202505,56772,POLS,247,1,,Religion & Constitutional Law,1,,,N,N,N,OLIN 254,N,Y,N,Y,N,N,N,1200,1320,1,,,,,,,,,,,,"Gasaway, Brantley W.",AHLG,Arts and Humanities Learning Goals,Y,Y,POLS,SLSC,Social Science,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56773,202505,56773,RELI,237,1,,Judaism in Film,1,,,N,N,Y,COLE 221,N,N,N,Y,N,N,N,1900,2150,1,,,,,,,,,,,,"Ulmer, Rivka",AHLG,Arts and Humanities Learning Goals,Y,Y,RELI,ARHC,Arts and Humanities,Y,Y,DUSC,Diversity in the U.S.,Y,Y,,,,,,,,,,,,,,,,,,,,,
202505-56774,202505,56774,BIOL,331,1,,Genomics,1,,,N,Y,N,OLRY 202,N,N,Y,N,Y,N,N,1500,1620,1,,,,,,,,,,,,"Hark, Amy T.",NSMC,Natural Science and Mathematics,Y,Y,BIOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56775,202505,56775,CSCI,379,2,,Digital Accessibility,1,1,,N,N,Y,BRKI 164,N,Y,N,Y,N,Y,N,900,950,0,,,,,,,,,,,,"Ross, Anne S.",NSMC,Natural Science and Mathematics,Y,Y,CSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56776,202505,56776,CSCI,379,3,Prereq: CSCI 204,Full Stack Web Development,1,1,,N,N,Y,DANA 325,N,Y,N,Y,N,Y,N,1300,1350,1,,,,,,,,,,,,"Fuchsberger, Alexander",NSMC,Natural Science and Mathematics,Y,Y,CSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56777,202505,56777,PHIL,223,1,Crosslisted with RELI 216,Philosophy of Religion,1,,,N,N,Y,COLE 251,N,Y,N,Y,N,N,N,1500,1620,1,,,,,,,,,,,,"White, Carol W.",AHLG,Arts and Humanities Learning Goals,Y,Y,PHIL,ARHC,Arts and Humanities,Y,Y,GBCC,Global Connections,Y,Y,,,,,,,,,,,,,,,,,,,,,
202505-56778,202505,56778,WMST,270,1,,Feminist and LGBT+ Art,1,,,N,N,Y,OLRY 201,N,Y,N,Y,N,Y,N,1300,1350,1,,,,,,,,,,,,"Trusty, Rachel A.",SLSC,Social Science,Y,Y,WMST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56779,202505,56779,WMST,290,1,Crosslisted with EDUC 290.,Gender Issues in Education,1,,,N,N,N,ACET 114,N,Y,N,Y,N,N,N,1200,1320,1,,,,,,,,,,,,"MacKenzie-Dawson, Sarah K.",DUSC,Diversity in the U.S.,Y,Y,WMST,SLSC,Social Science,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56780,202505,56780,EAST,251,1,Crosslisted with RELI 200,Buddhism,1,,,N,N,N,COLE 055,N,N,Y,N,Y,N,N,1300,1420,1,,,,,,,,,,,,"Young, Stuart H.",AHLG,Arts and Humanities Learning Goals,Y,Y,EAST,ARHC,Arts and Humanities,Y,Y,GBCC,Global Connections,Y,Y,,,,,,,,,,,,,,,,,,,,,
202505-56781,202505,56781,CSCI,315,1,,Operating Systems Design,1,,,N,N,N,DANA 132,N,Y,N,Y,N,Y,N,1000,1050,1,,,,,,,,,,,,"Fuchsberger, Alexander",NSMC,Natural Science and Mathematics,Y,Y,CSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56782,202505,56782,SIGN,101R,40,,Recitation for SIGN 101/101A,0,,,N,N,N,BRKI 065,N,N,N,N,Y,N,N,900,950,0,,,,,,,,,,,,,ARHC,Arts and Humanities,Y,Y,SIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56783,202505,56783,SIGN,101R,41,,Recitation for SIGN 101/101A,0,,,N,N,N,BRKI 065,N,N,N,N,Y,N,N,1000,1050,0,,,,,,,,,,,,,ARHC,Arts and Humanities,Y,Y,SIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56784,202505,56784,SIGN,102R,40,,Recitation for SIGN 102,0,,,N,N,N,COLE 118,N,N,N,N,N,Y,N,1000,1050,0,,,,,,,,,,,,,ARHC,Arts and Humanities,Y,Y,SIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56789,202505,56789,SPAN,207,2,"Students must also register for SPAN 207R 40, 41 or 42.",Toward Advanced Spanish,1,,Closed,Y,N,Y,COLE 054,N,Y,N,Y,N,Y,N,1100,1150,1,,,,,,,,,,,,"Nuñez, Sophia",ARHC,Arts and Humanities,Y,Y,SPAN,CCFL,Foreign Language,Y,Y,FRST,First year course,N,Y,,,,,,,,,,,,,,,,,,,,,
202505-56790,202505,56790,SPAN,207R,42,,Recitation SPAN 207 01 or 02,0,,,N,N,N,DANA 115,N,N,N,N,Y,N,N,1500,1550,0,,,,,,,,,,,,,,,,,SPAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56791,202505,56791,SPAN,208,2,"Students must also register for SPAN 208R 40, 41 or 42.",Advanced Conversation/Composit,1,,,Y,N,Y,COLE 119,N,Y,N,Y,N,Y,N,1100,1150,1,,,,,,,,,,,,"Smith, Hiram L.",ARHC,Arts and Humanities,Y,Y,SPAN,CCFL,Foreign Language,Y,Y,FRST,First year course,N,Y,,,,,,,,,,,,,,,,,,,,,
202505-56792,202505,56792,SPAN,208R,42,,Recitation SPAN 208 01 or 02,0,,,N,N,N,OLIN 351,N,N,Y,N,N,N,N,1500,1550,0,,,,,,,,,,,,,,,,,SPAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56793,202505,56793,GEOL,311,1,"Prerequisite is GEOL 203, GEOL 204, GEOL 250 or permission of the instructor.  Not open to students who have taken GEOL 230.  Must register for GEOL 311L.",Landscapes in GIS,1,,,N,N,N,OLRY 106,N,N,Y,N,Y,N,N,1000,1120,1,,,,,,,,,,,,"Chamberlin, Ellen P.",NSMC,Natural Science and Mathematics,Y,Y,GEOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56794,202505,56794,GEOL,311L,60,,Lab: Landscapes in GIS,0,,,N,N,N,ACWS 209,N,N,N,Y,N,N,N,1330,1620,0,,,,,,,,,,,,"Chamberlin, Ellen P.",NSMC,Natural Science and Mathematics,Y,Y,GEOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56795,202505,56795,MORS,302,5,MORS 302 is for junior and senior BSBA and MGEG majors. All others may waitlist for consideration after registration is over.,Responsible Management,1,,,N,N,N,HOLM 231,N,N,Y,N,Y,N,N,1500,1620,1,,,,,,,,,,,,"Cha, Hyeonjin",DUSC,Diversity in the U.S.,Y,Y,MGMT,SLSC,Social Science,Y,Y,,,,,,,,,,MORS,,,,,,,,,,,,,,,
202505-56796,202505,56796,SPAN,364,1,Counts towards Culminating Experience,21st c. Spain through Film,1,,,N,N,Y,COLE 118,N,Y,N,Y,N,N,N,1200,1320,1,,,,,,,,,,,,"Cunado, Isabel",ARHC,Arts and Humanities,Y,Y,SPAN,W2,Writing Level 2,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,
202505-56797,202505,56797,SOCI,203,1,,Social Psychology,1,,,N,N,Y,OLIN 254,N,Y,N,Y,N,Y,N,900,950,1,,,,,,,,,,,,"Altendorf, Karen A.",SLSC,Social Science,Y,Y,SOCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
